clade_name	MAA20062_metaphlan	MAA20060_metaphlan	MAA20056_metaphlan	MAA20054_metaphlan	MAA20053_metaphlan	MAA20052_metaphlan	MAA20050_metaphlan	MAA20049_metaphlan	MAA20047_metaphlan	MAA20046_metaphlan	MAA20045_metaphlan	MAA20044_metaphlan	MAA20042_metaphlan	MAA20040_metaphlan	MAA20039_metaphlan	MAA20037_metaphlan	MAA20036_metaphlan	MAA20034_metaphlan	MAA20032_metaphlan	MAA20031_metaphlan	MAA20028_metaphlan	MAA20027_metaphlan	MAA20026_metaphlan	MAA20024_metaphlan	MAA20023_metaphlan	MAA20021_metaphlan	MAA20020_metaphlan	MAA20019_metaphlan	MAA20018_metaphlan	MAA20015_metaphlan	MAA20014_metaphlan	MAA20013_metaphlan	MAA20011_metaphlan	MAA20010_metaphlan	MAA20009_metaphlan	MAA20007_metaphlan	MAA20004_metaphlan	MAA20003_metaphlan	MAA20002_metaphlan	MAA20001_metaphlan	K155_S76_metaphlan	K154_S75_metaphlan	K150_S71_metaphlan	K147_S68_metaphlan	K146_S67_metaphlan	K145_S66_metaphlan	K144_S65_metaphlan	K142_S63_metaphlan	K141_S62_metaphlan	K140_S51_metaphlan	K138_S49_metaphlan	K136_S47_metaphlan	K133_S44_metaphlan	K131_S42_metaphlan	K122_S33_metaphlan	K121_S32_metaphlan	K120_S31_metaphlan	K117_S28_metaphlan	K116_S27_metaphlan	K115_S26_metaphlan	K114_S25_metaphlan	K113_S24_metaphlan	K112_S23_metaphlan	K111_S22_metaphlan	K108_S19_metaphlan	K107_S18_metaphlan	K102_S13_metaphlan	K101_S12_metaphlan	K100_S11_metaphlan	K093_S4_metaphlan	K092_S3_metaphlan	K090_S1_metaphlan	K088_S24_metaphlan	K0882_S28_metaphlan	K085_S21_metaphlan	K081_S17_metaphlan	K080_S16_metaphlan	K079_S15_metaphlan	K077_S13_metaphlan	K076_S12_metaphlan	K074_S10_metaphlan	K072_S8_metaphlan	K071_S7_metaphlan	K070_S6_metaphlan	K069_S5_metaphlan	K065_S1_metaphlan	K063_S43_metaphlan	K0622_S11_metaphlan	K056_S36_metaphlan	K054_S34_metaphlan	K052_S32_metaphlan	K051_S31_metaphlan	K048_S28_metaphlan	K0487_S2_metaphlan	K039_S19_metaphlan	K01315_S43_metaphlan	CD184_S184_metaphlan	CD183_S183_metaphlan	CD182_S182_metaphlan	CD181_S181_metaphlan	CD180_S180_metaphlan	CD175_S163_metaphlan	CD174_S159_metaphlan	CD173_S155_metaphlan	CD172_S151_metaphlan	CD171_S178_metaphlan	CD170_S174_metaphlan	CD169_S170_metaphlan	CD168_S166_metaphlan	CD167_S162_metaphlan	CD166_S158_metaphlan	CD165_S154_metaphlan	CD164_S150_metaphlan	CD163_S177_metaphlan	CD162_S173_metaphlan	CD161_S169_metaphlan	CD159_S161_metaphlan	CD158_S157_metaphlan	CD157_S153_metaphlan	CD156_S149_metaphlan	CD155_S176_metaphlan	CD154_S172_metaphlan	CD153_S168_metaphlan	CD152_S164_metaphlan	CD151_S160_metaphlan	CD147_S147_metaphlan	CD146_S135_metaphlan	CD145_S123_metaphlan	CD144_S111_metaphlan	CD143_S99_metaphlan	CD142_S87_metaphlan	CD141_S75_metaphlan	CD140_S63_metaphlan	CD139_S146_metaphlan	CD138_S134_metaphlan	CD137_S122_metaphlan	CD136_S110_metaphlan	CD135_S98_metaphlan	CD134_S86_metaphlan	CD133_S74_metaphlan	CD132_S62_metaphlan	CD131_S145_metaphlan	CD130_S133_metaphlan	CD129_S121_metaphlan	CD128_S109_metaphlan	CD127_S97_metaphlan	CD126_S85_metaphlan	CD125_S73_metaphlan	CD124_S61_metaphlan	CD123_S144_metaphlan	CD122_S132_metaphlan	CD121_S120_metaphlan	CD120_S108_metaphlan	CD119_S96_metaphlan	CD118_S84_metaphlan	CD116_S60_metaphlan	CD115_S143_metaphlan	CD114_S131_metaphlan	CD113_S119_metaphlan	CD112_S107_metaphlan	CD110_S83_metaphlan	CD109_S71_metaphlan	CD108_S59_metaphlan	CD107_S142_metaphlan	CD106_S130_metaphlan	CD105_S118_metaphlan	CD104_S106_metaphlan	CD103_S94_metaphlan	CD102_S82_metaphlan	CD101_S70_metaphlan	CD100_S58_metaphlan	CD099_S141_metaphlan	CD098_S129_metaphlan	CD097_S117_metaphlan	CD096_S105_metaphlan	CD095_S93_metaphlan	CD094_S81_metaphlan	CD093_S69_metaphlan	CD092_S57_metaphlan	CD091_S140_metaphlan	CD090_S128_metaphlan	CD089_S116_metaphlan	CD088_S104_metaphlan	CD087_S92_metaphlan	CD086_S80_metaphlan	CD085_S68_metaphlan	CD084_S56_metaphlan	CD083_S139_metaphlan	CD082_S127_metaphlan	CD081_S115_metaphlan	CD080_S103_metaphlan	CD079_S91_metaphlan	CD078_S79_metaphlan	CD077_S67_metaphlan	CD076_S55_metaphlan	CD075_S138_metaphlan	CD074_S126_metaphlan	CD073_S114_metaphlan	CD072_S102_metaphlan	CD071_S90_metaphlan	CD070_S78_metaphlan	CD069_S66_metaphlan	CD068_S54_metaphlan	CD067_S137_metaphlan	CD066_S125_metaphlan	CD065_S113_metaphlan	CD064_S101_metaphlan	CD063_S89_metaphlan	CD062_S77_metaphlan	CD061_S65_metaphlan	CD060_S53_metaphlan	CD059_S136_metaphlan	CD058_S124_metaphlan	CD057_S112_metaphlan	CD056_S100_metaphlan	CD055_S88_metaphlan	CD054_S76_metaphlan	CD053_S64_metaphlan	CD052_S52_metaphlan	CD051_S48_metaphlan	CD050_S42_metaphlan	CD049_S36_metaphlan	CD048_S30_metaphlan	CD047_S24_metaphlan	CD046_S18_metaphlan	CD045_S12_metaphlan	CD044_S6_metaphlan	CD043_S47_metaphlan	CD042_S41_metaphlan	CD041_S35_metaphlan	CD040_S29_metaphlan	CD039_S23_metaphlan	CD038_S17_metaphlan	CD037_S11_metaphlan	CD036_S5_metaphlan	CD035_S46_metaphlan	CD034_S40_metaphlan	CD033_S34_metaphlan	CD032_S28_metaphlan	CD031_S22_metaphlan	CD030_S16_metaphlan	CD029_S10_metaphlan	CD028_S4_metaphlan	CD027_S45_metaphlan	CD026_S39_metaphlan	CD025_S33_metaphlan	CD024_S27_metaphlan	CD023_S21_metaphlan	CD022_S15_metaphlan	CD021_S9_metaphlan	CD020_S3_metaphlan	CD019_S44_metaphlan	CD018_S38_metaphlan	CD017_S32_metaphlan	CD016_S26_metaphlan	CD015_S20_metaphlan	CD014_S14_metaphlan	CD013_S8_metaphlan	CD012_S2_metaphlan	CD011_S43_metaphlan	CD010_S37_metaphlan	CD009_S31_metaphlan	CD008_S25_metaphlan	CD007_S19_metaphlan	CD006_S13_metaphlan	CD005_S7_metaphlan	CD004_S1_metaphlan	CD003_S51_metaphlan	CD002_S50_metaphlan	CD001_S49_metaphlan	BX3094_S12_metaphlan	BX3091_S9_metaphlan	BX3089_S6_metaphlan	BX3088_S3_metaphlan	BX3085_S20_metaphlan	BX3084_S17_metaphlan	BX3075_S14_metaphlan	BX3074_S11_metaphlan	BX3073_S8_metaphlan	BX3070_S5_metaphlan	BX3069_S2_metaphlan	BX3068_S22_metaphlan	BX3067_S19_metaphlan	BX3066_S16_metaphlan	BX3064_S13_metaphlan	BX3063_S10_metaphlan	BX3062_S7_metaphlan	BX3061_S4_metaphlan	BX3060_S1_metaphlan	BX3059_S21_metaphlan	BX3055_S18_metaphlan	BX3054_S15_metaphlan
Clostridium_saccharolyticum	0	0	0.01776	0	0	0	0.02693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46225	0.55563	0.00339	0.02607	0	0	0	0.33177	0.00153	0.01314	0.12673	0	0	0	0	0	0	0	0	0	0.38412	0	0.01871	0	0	0	0	0	0	0.18302	0	0	0.60594	0	0	0	0	0	0	0	0.02798	0.00309	0	0	0	0	0.12257	0	0	0	0	0	0.02769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403	0.00036	0	0	0	0	0	0	0	0.08027	0	0	0	0	0	0	0	0	0	0	0	0.00688	0.01006	0	0.01044	0	0.00489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156	0	0	0	0	0.09856	0	0.0217	0.0391	0	0	0.00017	0.05998	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4405	0	0	0	0.0112	0	0.17078	0	0	0	0	0.00795	0	0	0	0	0	0	0	0.00288	0	0.01354	0.05899	0	0	0	0.01239	0	0.84107	0	0.10282	0	0	0	0	0	0	0.00189	0	0	0	0.05661	0	0	0.11343	0	0	0	0	0.00053	0	0	0.11509	0	0	0	0	0.79325	0.19204	0	0	0	0	0	0.29091	0	0	0	0.08305	0.11649	0	0.33482	0	0.06372	0.02773	0	0.00034	0	0	0	0	0.28146	0	0	0	0	0	0	0	0.10855	0	0	0.76714	0	0	0	0	0	0	0.08368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04657	0	0	0	0	0	0.02078	0
Clostridium_scindens	0	0.00185	0.00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00898	0	0.00294	0	0	0	0.00054	0	0	0.05099	0	0	0	0	0	0	0	0	0	0	0	0.10782	0	0	0	0.01258	0	0	0	0.00049	0	0.00123	0	0	0	0.0002	0.09671	0	0	0	0	0	0	0	0	0	0	0	0	0.02759	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0.00137	0	0.00572	0	0.00344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25184	0	0	0	0	0.00583	0	0	0	0	0.01527	0	0	0	0	0	0	0	0	0	0.0411	0	0.04401	0	0	0	0	0	0	0.02342	0.03967	0	0	0	0	0	0	0	0	0.00232	0	0.00271	0	0	0	0	0.00759	0.00733	0	0	0	0	0	0	0.04553	0	0	0	0.00183	0	0.22993	0	0	0	0	0	0	0.00825	0	0	0	0	0	0.02245	0	0.00123	0	0	0	0	0	0.00045	0	0.00866	0.01426	0	0	0	0	0	0.03738	0	0	0.01623	0	0	0	0	0.00187	0.00194	0	0	0	0	0	0.00278	0	0	0.00316	0	0.03194	0.041	0	0	0.00244	0	0	0	0.00423	0	0	0	0	0	0.15274	0	0	0	0	0	0	0	0.39434	0.00199	0	0	0.06695	0	0	0.0174	0	0	0	0.00528	0	0	0	0	0.304	0	0.00453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312	0.06942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109	0	0	0	0.00239	0.02514	0	0	0	0	0	0
Clostridium_symbiosum	0.06148	0	0	0.11133	0.42277	0	0.08614	0	0.10424	0.02071	0	0	0.0256	0	0	0	0.00169	0	0.04405	0.00662	1.17318	0	0	0.008	0.00583	0	0.06373	0.00873	0	0	0.04949	0.00097	0	0	0	0.01893	0.02729	0	0.02821	0.0033	0.01228	0.05784	0	0.00562	0	0.00085	0.01258	0	0	0.00343	0	0	0.02039	0	0.01396	0.04875	0	0	0	0	0	0.04978	0	0.00309	0	0	0	0	0	0	0	0.03109	0	0.0083	0	0	0	0.00671	0.00329	0	0	0	0.00691	0	0	0	0	0.05946	0.06917	0	0	0	0	0	0	0	0.00852	0	0	0.11097	0	0.00709	0	0	0.00176	0	0	0	0	0	0.02926	0	0	0	0	0	0	0	0.00828	0.00656	0.00156	0.0372	0.01686	0	0.02301	0.05023	0	0	0	0.48817	0.05159	0	0	0	0	0	0.02519	0	0.14804	0	1.44123	0.19109	0.05575	0.0591	0.00787	0.07136	0	0	0	0	0	0	0	0	0.01959	0	0	0.5553	0	0	0.01648	0	0	0	0.10894	0	0.03273	0.25549	0.00909	0.08128	0	0	0.04703	0	0	1.26922	0.02067	0.03278	0	0	0	0.07497	0.08845	0.19147	0.1659	0.00313	0	0	0	0.01479	0.00937	0	0.02798	0	0	0	0	0.06621	0.7323	0	0	0	0	0.04063	0.00137	0.01795	0.00062	0.01172	0.00371	0.123	0.50779	0	0	0.15517	0	0.0062	0	0.00534	0.08878	0	0	1.93543	0	0.0123	0.01735	0	0	0	0	0	0	0	0	0.0023	0.13648	0.01231	0.01396	0.0194	0	0	0.00896	0.01392	0.07271	0	0.00232	0	0	0.07141	0	0	0.36233	0.03163	0	0	0	0.00067	0.09512	0	0	0	0.00589	0	0.01133	0	0	0	0.01592	0.22161	0.11425	0	0	0.06775	0	0	0	0.00168	0.01235	0	0	0	0	0	0	0	0.00351	0.71032	0	0	0.06366	0	0	0.02186
Lachnoclostridium_sp_An118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057	0.00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02567	0	0	0	0.01214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0.05686	0.03353	0	0	0	0	0.05524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0	0	0	0	0	0	0	0	0	0	0	0	0.00114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00858	0	0	0	0	0	0	0	0.00345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_sp_An131	0	0	0	0	0	0	0	0	0	0	0	0.00874	0.00447	0	0	0	0.01156	0	0	0	0	0	0	0.00044	0.00921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02153	0	0	0	0.00684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192	0.0638	0	0	0	0.04155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0.0297	0	0	0	0	0.10865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_sp_An138	0	0	0	0	0	0	0	0	0.01277	0	0	0.00877	0.0088	0	0	0	0.0068	0	0	0	0	0	0	0.01105	0.15602	0.03282	0	0.00236	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	0	0.00622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287	0	0	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411	0.00042	0	0	0	0.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109	0.04356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_sp_An14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03647	0.02018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoclostridium_sp_An181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04537	0	0	0	0	0	0	0.29873	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_rectale	0.32072	0	0.0031	0.04292	0	0.10738	0.02819	2.47791	5.774	3.92039	4.60482	5.09117	0.02947	0	10.42725	5.60955	0.08974	1.34517	0	2.28664	0	5.71656	0.40588	0	1.26338	0.63827	0.04725	0.00706	0	5.22855	2.02863	0.05525	0.00418	0	4.12906	3.61006	3.02326	0	0	2.24476	0	0	12.90143	11.61996	6.0438	8.50374	0.86723	0	16.89539	0.65392	0.56332	7.41914	0	0.92935	9.76443	0.54365	2.0684	0.51586	9.63552	0.4901	9.12237	21.09378	17.85453	4.70029	1.37802	11.86127	5.91189	0.00438	0.61537	12.27255	5.61	4.99443	2.97079	0.31234	0	0.24206	5.07061	0.18724	0	15.78363	16.41051	5.36897	7.10752	22.8035	1.56395	15.81704	0.86598	1.34531	0	0.73479	0.89166	1.43023	17.92921	4.25437	6.98757	21.13535	0	0	0.03511	0	5.31951	0.24163	0	4.49474	0	0	0.79991	19.94243	0	0	0	0	0	0	0.173	0	0	0	0	0	0	0	1.79331	0	0	0	0	4.34566	0	0	0.03332	0.68552	0	3.33814	0	3.35527	0	0	0	0	0	0	0	0	0.32663	0	0	0	20.13295	0.65132	0	0	1.58014	2.09539	0	0.56607	0	0	0	1.99288	0	0	0.04328	1.86868	0	0.42608	0	0	1.75047	12.52408	6.40065	0	0	0	0	0	0	2.23154	3.64089	3.4317	8.79783	0	0	0	0.42698	0	0	0	6.63525	0	0	0	0	0.92957	0	0	0	0	0.44916	7.40893	0	0	0.11111	0.05019	7.10413	0	5.56843	0	0.62911	0	0	0	0.00657	0.04065	8.3434	0.56663	0	0.60452	0.37596	0	18.38296	0.20905	0	0	2.38617	0	0	1.29199	15.1573	0	4.03573	1.15781	0	0.60595	0	1.40743	0	0	0	2.24042	0	4.72922	0	0	0	0	0	0	22.00114	0	0	0	0	0	0	0	0	0	0.88626	0	0.08683	0	0	0	0	2.93609	0	0	0	0	0	0.25923	0	0	2.15163	0	0	4.42148	0	0.39184	0	1.75095	2.15076	0.25822	0.80344	0	3.61258	3.24546	0	1.05339	2.38929	4.36894
Lachnospiraceae_bacterium_2_1_46FAA	0	0.22626	0	0	0	0	0	0.02486	0	0	0.27406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19045	0	0	0	0	0	0	0	0.33883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28448	0	0	0	0	0	0	0	0	0	0	0.04196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80093	0	0	0	0	0	0.52287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10822	0	0	0	0	0	0	0	0	0	0	0.01814	0	0	0	0	1.9714	0	0	0	0	0	0	0	0	0.06053	0	0	0	0	0	0	0	0	0	34.5248	0	0	0	0	0	0	0	0	0	0.20884	0	0	0	0	0	0	0	0	0.2668	0	0	0	0	0	0	0	0	0	0	0	0.2075	0	0	0	0	0	0.52068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_oral_taxon_096	0	0	0	0	0	0.0028	0	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05405	0	0	0.70732	0	0.01658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01536	0	0	0	0	0	0	0	0.01046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospira_pectinoschiza	0	0	0	0	0	4.58271	3.8786	23.8642	0	0.75295	0	2.9947	0.10744	0	5.81806	1.59508	0	10.30243	0	0	0	2.54064	2.99232	0	0	0.18063	0	7.45304	0	17.53986	1.2629	1.79268	0	0	9.57174	0	0	0	0	4.28799	0	0.14709	5.94555	0	0.65476	0.46836	0	0	0	0	0.10681	0	0	0	0	0	0	0	0.2038	0.04333	0.3357	2.23393	0	0.29683	0	6.54628	0	0.02478	0	0.90799	5.57359	1.17388	0	0	4.85709	0.96609	0	0.07976	1.02179	1.46143	1.70047	0	0	0	0.18563	0	0.72532	0	0	0.65446	0.04169	0	0	0.98542	0.05962	1.83439	0	0	0.03128	0	0	0	0	0	0	0	0.44911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04176	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0.81171	0	0	0	0	0	0	0	0.06516	0	0	0	1.7362	0	0	0	0	0	0	0	0	0	0.97671	0	0	1.03723	0	0	0	0.1661	0.22693	0.01492	0	0	0	0	0	0	0	0	0	0	0	0	2.0231	0	0	0	0	0	1.8288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302	0	0.09876	0	0	0	0	0	0.0234	0	0.16104	0	0	0	0	0	0	0	0.00034	0	0	0	0.50932	0	0	0.05493	0	0.02314	0	0.06601	0	0.14644	0	0	0	0	0.0119	0	0	0	0	0	0	0	0	0	0	0.05187	0	0	0	0	0.22661	0	0	0	0	0	0	0	0	0	0.6607	0	0	0	2.59178	0.00657	0	0.08467	0	0	0	0.12961	1.33944	0	0	0	0.25429	0.1286	0	0.42077	0	0
Murimonas_intestini	0	0	0	0	0.02785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_asaccharolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0.00244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
