,ACC0105,ACC0138,MiREL002,MiREL007,MiRES013,MiRES002,ACC0194,ACC0038,ACC0002,MiREL011,ACC0070,ACC0101,MiREL018,ACC0061,ACC0049,MiREL006,ACC0166,ACC0177,MiREL014,MiREL016,MiRES011,MiREL013,ACC0115,MiRES003,MiREL020,ACC0014,ACC0134,MiREL019,ACC0119,ACC0113,ACC0062,ACC0135,ACC0118,MiRES008,ACC0127,MiRES005,ACC0031,ACC0160,MiREL005,MiRES001,MiRES012,ACC0158,ACC0085,MiRES009,MiREL008,ACC0191,MiREL009,MiRES010,MiREL015,MiREL003,ACC0020,MiREL001,MiREL010,ACC0097,ACC0189,ACC0088,ACC0027,ACC0136,MiREL012,ACC0077,ACC0050,ACC0121,ACC0108,ACC0092,ACC0114,ACC0035,ACC0162,ACC0098,ACC0157,ACC0102,ACC0093,ACC0037,ACC0110,ACC0159,ACC0012,ACC0072,ACC0142,ACC0147,MIRES001,ACC0199,ACC0261,MiREL017,ACC0192,ACC0034,MiRES004,ACC0197,ACC0141,ACC0013,MIRES007,ACC0004,ACC0104,ACC0265,ACC0131,MiRES007,ACC0107,ACC0056,ACC0083,ACC0036,ACC0163,ACC0164,ACC0074,ACC0080,ACC0204,ACC0078,ACC0066,ACC0169,ACC0008,ACC0032,ACC0103,ACC0190,ACC0047,ACC0016,ACC0065,ACC0021,ACC0133,ACC0184,ACC0087,ACC0167,ACC0054,ACC0259,ACC0009,ACC0125,ACC0096,ACC0023,ACC0048,ACC0052,ACC0149,ACC0154,ACC0079,ACC0057,ACC0064,ACC0174,ACC0089
ACC0065,0.5523544587519298,0.4799211912168341,0.5715548950120056,0.536576959144611,0.6134770547941714,0.6578869497831373,0.5206630686634627,0.5254798209028968,0.49113684130142593,0.558197479457299,0.3988253262790183,0.5072579199704479,0.522246279306838,0.49323691991224666,0.5027998541652984,0.5618733049850332,0.6926435610630615,0.4804245907360479,0.5659710567124708,0.6085231907521672,0.44962884510327394,0.4917380650498381,0.4843828567960677,0.5189799219833258,0.5317652345721324,0.49964017966443824,0.4789613092935665,0.5420805245271183,0.44972342872715115,0.4327233249429975,0.505739065020482,0.6627982514891005,0.5563534550571236,0.5276219224597206,0.4793884204613022,0.435662696576865,0.5439881858139513,0.574675344709436,0.5415939516775982,0.4574857364975758,0.569453071506256,0.5262094619178527,0.4815330777130745,0.5368486738891154,0.3952417647739966,0.5944275329433215,0.6569826522006336,0.5396087112842322,0.46261742180014925,0.324101092617525,0.5578053469751162,0.6062438359388168,0.5143206790091518,0.5610674226578947,0.44062588443748424,0.40191078731206703,0.4461031708670469,0.6061324105210517,0.5842606876218917,0.5375003983714416,0.5306273289668332,0.5880208668078902,0.5587439035885972,0.579349617740826,0.41308576585297,0.5008536333604575,0.5154839083112026,0.6395561478385126,0.5220238337449901,0.5632008000804407,0.3537472087124939,0.537167018323899,0.5057402406229271,0.4859460154177867,0.45141389299470847,0.4587804894005071,0.4715124724851225,0.5991299632749137,0.42401128472358873,0.5383261533712443,0.451595489725717,0.6257235211297832,0.7468719757772311,0.5225375185576223,0.5987257824819118,0.6589924982566293,0.5693129265424458,0.3593557280735413,0.394234317544821,0.4935261692409716,0.6650080045026562,0.596778959656478,0.5577357198461094,0.4471190204473412,0.6177578504752057,0.4402921161114635,0.595317792154925,0.45256144425888717,0.499332544652263,0.6239082175339986,0.579748471223625,0.5157353246308373,0.42113365410935766,0.6255816200333875,0.522490734638229,0.5166987040097288,0.4038232991929084,0.4410211070864395,0.4592702237263103,0.4511187271453449,0.6052097438430303,0.5540648827803759,0.0,0.5712968330073888,0.5801913383127943,0.577346795288314,0.44089396839135114,0.5915542056510723,0.588151590598975,0.49719899368275505,0.45437047935648,0.3923008717848381,0.6202498466612612,0.5470475365710552,0.5013563615988499,0.5151134207461996,0.5479602984436871,0.46228386343900874,0.41770663491154175,0.6647236043204929,0.47251271658572613,0.5770428635407571,0.4746182303391904
ACC0021,0.4947448526933602,0.41642557501768307,0.4102562413725045,0.4993462938968676,0.4799968521978881,0.44638259652824197,0.452568544029809,0.5012920903535745,0.6147588795748055,0.6735017081745698,0.5024756898991132,0.5612096467515225,0.47056271807233546,0.41490748013951534,0.46895230716619996,0.4165077986254769,0.4960297551476942,0.442056945290075,0.4764151925720792,0.5557047299569937,0.7072570287560077,0.4597506827787122,0.413217440482211,0.5296949218761615,0.4322592127089529,0.5768474023564765,0.5009396703511,0.4185522826362779,0.5025663251657537,0.4169624430200156,0.42913979039006606,0.4823215790004167,0.5287079424061863,0.4342122906692695,0.4204123163955413,0.5060572106545957,0.5078403744833926,0.4702146030584153,0.3813810988677688,0.380153964511647,0.7421605087513079,0.5678294547662698,0.6261224639914503,0.5544665097988822,0.5424427789192294,0.4326847496293398,0.521348404246684,0.5589889728361973,0.5036630668518189,0.5435920742848056,0.6395890835725591,0.696735936004246,0.45031475031599644,0.37532841231753544,0.5755762949429041,0.504514282959657,0.4499449292246473,0.5220015757638682,0.6226846204228886,0.38975535739523925,0.4982833689221758,0.4410756392589284,0.5122694189844059,0.47433826333717677,0.5670350271558378,0.44781452204818534,0.5365417202216739,0.5336452226716502,0.5158581690820225,0.49306719504552216,0.6092006154381068,0.5822602317878239,0.3966527871906909,0.5777125967258888,0.5205087933827783,0.48742852649915497,0.375297764074877,0.6482924428842299,0.3976579086216421,0.4728448681495002,0.4361872170864935,0.5073504768403115,0.6387739944872487,0.49054780964843897,0.41599015541123396,0.5217348123890703,0.5173132068317501,0.5002881236133065,0.4591491640410054,0.42531858121436705,0.4333308086021498,0.4972750784663696,0.5394146675722711,0.5930314962425174,0.395618249835432,0.49629469235885976,0.38112265355965314,0.4591015875275854,0.42956229227329057,0.4862805690802218,0.6747040413985775,0.39813957866444954,0.46728729816430087,0.4361096990278498,0.5934986407723186,0.44965443506695174,0.5619107290210369,0.4587799226480953,0.48588428851863924,0.4754019125256139,0.4482411305310971,0.44679410825729193,0.5712968330073888,0.0,0.3944299599236892,0.4931742039678738,0.4505863092139187,0.7575078486574318,0.4979622732611993,0.5111130688911062,0.6146661412050065,0.5579726833012782,0.5944938215260193,0.5708758373116822,0.5637143089225998,0.4856684385071806,0.48797609215504506,0.4456663407046405,0.4478030335405705,0.562415280965902,0.514305964695288,0.43710033814947347,0.5113039282226268
ACC0133,0.5515533422453274,0.3677914863881116,0.4438739644356472,0.4936914374008305,0.44195444549670915,0.4224814045347891,0.48677509986320494,0.4570980466749771,0.6501049056403098,0.6766287587208076,0.46463662194728356,0.5202336436625603,0.40268814911523876,0.4331477418863068,0.45154517508885633,0.3416856685142151,0.37594009725269506,0.3659115695556198,0.4797511566121074,0.4846520865575262,0.712661013815988,0.42318413550079714,0.32339784608545685,0.4530495689089551,0.34019604691242955,0.5390100615606047,0.5071223827765255,0.5247932359240866,0.4552987114434058,0.3704944655784136,0.3355904260659059,0.3939930973021601,0.568704142313586,0.3874006122376834,0.3713721418730231,0.4861958281288914,0.4939163244791116,0.4629930588321915,0.3273217527896277,0.4363232920543746,0.7461429424135537,0.5245493737678673,0.5934629053792727,0.49874423752355396,0.4915455501068504,0.47410724396559356,0.4136307406198405,0.5188909610297585,0.5208081789485121,0.5181360515894408,0.6153774902078883,0.6745655833188371,0.3919402599360588,0.345284229370576,0.5385708715372088,0.5119430241405484,0.4015586243017436,0.40837766142166537,0.6307577152900139,0.34405508758382114,0.4704816915289841,0.33626399664821477,0.4105219533955497,0.49331205611264956,0.5114908386631021,0.4268494894196499,0.49476469902709386,0.4927550200286838,0.4647078179679908,0.47103113684516723,0.5946759370683075,0.549358435889051,0.38129942451139825,0.5810759009024662,0.46859376889037757,0.48321199395443126,0.42232098624127984,0.6449838424409422,0.436599027175944,0.39102065723660145,0.34931687524486604,0.40441801176110004,0.7096856666560957,0.4863672662388618,0.31041840861464065,0.4014169785801901,0.5473155539965432,0.49796418708618123,0.3905782531785972,0.39722583469322426,0.41455384953954755,0.46441026085939724,0.5291096373055707,0.5717650967294178,0.31774009753073335,0.4740604524132917,0.4617490821464643,0.39528919933584905,0.33876359207477974,0.4418174129985837,0.7396296603753316,0.35079055416712207,0.4795174350396943,0.34115755431382155,0.6002556407121227,0.33642060493826637,0.5819771332876505,0.38427851541082814,0.5071578332253345,0.4288318570358956,0.3698666607187811,0.36956346621370095,0.5801913383127943,0.3944299599236892,0.0,0.41062896493648604,0.4260960063308869,0.7490022276044733,0.46321386115650515,0.42003796250805303,0.5903847917656024,0.5239717847805376,0.6441244705511315,0.5456840993932438,0.5887977326101663,0.4800526959384487,0.4204125452387014,0.4127799756889795,0.40661561452617623,0.46252703856968536,0.4756276801241385,0.30315303128963605,0.5124360193949006
ACC0184,0.5251494896535727,0.4464251749591808,0.4425900532945994,0.5558329634596071,0.5000745818548418,0.370316425540643,0.46583363226052216,0.48221070438588537,0.6219613890932726,0.6230936094847297,0.4746342732915932,0.5886707028921147,0.42085446899089235,0.4189979730302423,0.437714983321331,0.37805358844080383,0.49735075398911904,0.36574567406103464,0.4844912992753682,0.4688238344391601,0.7203588807707167,0.47981967419830696,0.4113983862368643,0.4650229347499981,0.4551520500133493,0.4959781370010086,0.574315522122093,0.49841407682782435,0.4734894079558171,0.48114031760366516,0.4098424996620507,0.4941362800420896,0.541579170971849,0.44684220865392293,0.37632463419066525,0.5200932826457904,0.4213858334105385,0.43411292811663366,0.4263016546664714,0.4866881720620164,0.7651228027371244,0.4706790434860252,0.6039048835380224,0.45341851520125404,0.5192174460449213,0.5015393198126256,0.42972816400462516,0.4328218808253594,0.4251669822695986,0.5316056852942902,0.5417861583652812,0.6291178415626265,0.42029078828758465,0.39365599908418597,0.5390002373339914,0.5031709132100394,0.4696068850046767,0.4320770734887645,0.5981632192972249,0.4490115657866816,0.4898945081779226,0.46528065327900914,0.3800693392709175,0.4605835291583857,0.5003222481810701,0.48661103847431253,0.5578658029797616,0.5675965467246307,0.49248973128911516,0.5775052463895679,0.5685540046371504,0.5222323780201359,0.36665392412223663,0.5042057902030554,0.4747149974790753,0.4813713793033545,0.5140263057260089,0.5969886913547526,0.5144418048395247,0.47702006896223614,0.42128000178168973,0.3895332692654641,0.7305259854596579,0.5314492606630675,0.40369327540221606,0.47588429439122887,0.5117325416149247,0.49941906590897656,0.48392830001013587,0.39079624517581585,0.41251419472366146,0.5234474598801586,0.5130107621265405,0.5890881232808219,0.46974009561123764,0.4902210130233031,0.5422464845742784,0.3949918089069525,0.44663033537523006,0.4268174480098227,0.7261528265676338,0.4025341146819107,0.4924567845410558,0.4215209225081438,0.5640017635002021,0.41523927108932046,0.48608748893289955,0.49886291727435544,0.5462980949793693,0.3804674687831583,0.4639296613726942,0.39522690646849196,0.577346795288314,0.4931742039678738,0.41062896493648604,0.0,0.40122747701039646,0.6934247675624533,0.4295572357588486,0.46155455555074937,0.5507428361142811,0.5142066007057273,0.6826409989305626,0.48156844746130284,0.6578955856248623,0.5326669220559391,0.40674243598754295,0.46590062054294645,0.4687012480871842,0.47420574577447094,0.508654550837658,0.3993836377571766,0.5210917283206555
ACC0087,0.47616632575927037,0.3777728651039475,0.3816303637531297,0.48374031917550375,0.4816302074327833,0.5344211437223041,0.40874211653470716,0.4438171658280351,0.5054773208453479,0.5263952616054318,0.2801758648661599,0.4983448710595958,0.33515279178166807,0.36592436131574374,0.2960014727742242,0.40898903798856484,0.5714491154722866,0.29616657432112153,0.4736877795621811,0.4281742386794645,0.6383109814754757,0.4045865308640453,0.3491002154835629,0.32996624439025285,0.42251227608714753,0.4109934287197419,0.41850787698172337,0.4864311650152533,0.29070178446053846,0.3755165956713597,0.35775560979372567,0.5446762289680566,0.4802969810744914,0.42513273428074827,0.3070086064474697,0.4176007751736911,0.4387300882737801,0.4856076920502327,0.34509579011540137,0.39227591517562105,0.6675164619258329,0.4171682408002476,0.5102367953094684,0.3959931392625269,0.34520277129773586,0.5220344260648005,0.5301688495052398,0.38990260001190497,0.2784663309621072,0.3798168557334941,0.4735515984925562,0.5321483302730878,0.3295921174531587,0.43478723573314587,0.33039598631170775,0.4404442527413525,0.33488718424471153,0.5019543587887516,0.50066190972829,0.33633674741413555,0.4326876299623449,0.47420465706350723,0.4203728018045434,0.44635415495131675,0.3164381778426592,0.3818721768000521,0.5002817830080715,0.526527951090722,0.4321020554131594,0.49991999120473546,0.4537437554902556,0.41673879295078115,0.30979408393666247,0.4566919873247491,0.3226183818282477,0.275086345991962,0.42585863927333456,0.4827521281155077,0.4108971035769206,0.4473407955341566,0.3576189117406441,0.4860220221879679,0.748263293702029,0.46063982757617117,0.42057513229739374,0.5504270847334068,0.419696965709698,0.3322046055615296,0.40621693622484645,0.3160228737669974,0.5477300016084982,0.5129465738009374,0.5093412576756879,0.4913207170898877,0.42297355953654353,0.36081540518665056,0.5251757024158749,0.260888046634996,0.3780622468381579,0.479009012168532,0.5917054311724158,0.3799763051297034,0.42692549380429756,0.4604413156957397,0.4681451690689648,0.4202616459851092,0.37292435432460763,0.3675051091612545,0.367415368296285,0.34411990118249397,0.5057403803414547,0.42199064773989864,0.44089396839135114,0.4505863092139187,0.4260960063308869,0.40122747701039646,0.0,0.554515183096777,0.3963596880161527,0.3143464394492866,0.4053822635904509,0.32446231248064256,0.6391561570865365,0.39543066924351733,0.5633482837102425,0.4426577753035091,0.36103297788646493,0.41367768080646683,0.3672772536197582,0.5630682215711641,0.4289240102054418,0.4329773217543563,0.3726119464413885
ACC0167,0.6790656628062546,0.6869502229082635,0.699745380334313,0.721442650929547,0.7111171587426185,0.7905949182744774,0.6950469121907178,0.6484944549516847,0.6024712876705264,0.5058586265339096,0.5419579725726101,0.6871451885648023,0.5544211674448789,0.6314249144772244,0.5713689026344555,0.7445742858638114,0.8163571951840487,0.6033430132493662,0.6671302002844389,0.612828070134472,0.6401991239478401,0.688166857551314,0.6931536446553485,0.5034500347391163,0.6843287744489377,0.5546475118712954,0.7057311525731035,0.6550820843060974,0.5299186290721919,0.6817276751079459,0.6687878169271685,0.7195864106647066,0.6604709734073326,0.6878168921051042,0.6186894329035905,0.6323655851342198,0.6264308541002541,0.7152648755477665,0.7167889638018757,0.6747405017341248,0.5528941402687544,0.547749774920956,0.6441395492490297,0.49821442531536686,0.5944564200373867,0.7355486637318062,0.7873405995208649,0.5871039681490864,0.5472768358602614,0.5633296286239605,0.4884593091860467,0.5533916693224662,0.5919355275058602,0.7453633549878165,0.5270851314683933,0.6378286854233209,0.6657910958995141,0.7226180141354037,0.6072048728713212,0.68925928757018,0.6602951647977529,0.7207344882525785,0.6866720901126574,0.6928652949635928,0.4647473392388778,0.6842408097597884,0.7045754807198674,0.5823539855595128,0.6796557816666675,0.7188163736218245,0.5741560824294047,0.5769704979620437,0.6636944785590273,0.589732664856373,0.5763312948510934,0.5893704401721027,0.7072513921298198,0.5758887297592328,0.6824453211257046,0.7118686194906961,0.6586115492507342,0.7437341056741391,0.8177201668689661,0.6242507934231879,0.7570483321357032,0.784518359328787,0.5829507833709988,0.5713506618677426,0.6676148027210513,0.6414251660020905,0.7976854679724967,0.7251392564902669,0.6640584744817268,0.6419397046963043,0.7414150807131084,0.602564297965808,0.754786413615047,0.6013660964998397,0.7052920162419419,0.688625785831709,0.4746105849024482,0.6937676523121422,0.7168594698365341,0.7736861812764364,0.504137729710356,0.7274842464509602,0.5876885272459079,0.6312140176237916,0.6416422881057218,0.6400402506236265,0.7347805720202182,0.6851141817229358,0.5915542056510723,0.7575078486574318,0.7490022276044733,0.6934247675624533,0.554515183096777,0.0,0.6247216315875143,0.5464309395744161,0.5006409061241495,0.4719451949730077,0.6974090641618543,0.5762874316898183,0.7007329695146669,0.7104452020491344,0.590085221187247,0.7258069641747068,0.6827625509509009,0.7638580565740202,0.6692658514998114,0.7241597653322162,0.6208460004341795
ACC0054,0.5360834077018467,0.4512294252748351,0.4782387297629733,0.5513101538029528,0.48700471653342553,0.5174490558162361,0.5158718970514428,0.5000955635166074,0.6105293155835151,0.48583870451946837,0.3828912962883455,0.5647129615330599,0.29970900434644887,0.4033525690281435,0.33833356436918416,0.40110023457670063,0.5142939508160004,0.35459090047388453,0.505116570044075,0.3221691475015993,0.7384181743703073,0.42235382921065473,0.3726883406810425,0.3394149313823146,0.4767752927893053,0.303055273347918,0.5854051566955053,0.5254748769114712,0.3274771282150383,0.44757146890099686,0.42601811583731836,0.50958596354276,0.5928379579306576,0.45398798216883,0.36251459996327884,0.5350366797832977,0.5307656477662765,0.5178289059885823,0.4554015657062488,0.5272826332062034,0.7899512132897224,0.29324151248423247,0.6099153708507665,0.33127438246596635,0.4864683345309465,0.5799203332711006,0.44243301221929066,0.3763732621608262,0.40557091923737254,0.5257060367381798,0.41003464153349983,0.4519788429918173,0.25344260226118315,0.44115818802240725,0.42699447025539233,0.5649221308657104,0.44188498015498656,0.4366258753919385,0.44763794503136944,0.47615429269873555,0.5355930557275682,0.5019305602156753,0.4221675159561819,0.516701750994832,0.43561545925864864,0.49795478247620517,0.57670966040357,0.5420614235394358,0.46768116330279746,0.5619359881508393,0.5914687330079988,0.3656470106570968,0.41841642992645156,0.5386720880555496,0.3689646589319379,0.446935239795222,0.5317360196920208,0.4936944032058628,0.5567287389896842,0.48392185283985045,0.4561756484748911,0.4375643111255185,0.7463849578164415,0.5442200313158806,0.42919741922157184,0.4617216314123711,0.3460205999805968,0.4207110676545034,0.5093702357735179,0.4042091969945398,0.5304496797853451,0.5043768029106486,0.6024388991173095,0.6145342666116204,0.44310708635370816,0.4723233898718546,0.5543020612083726,0.37045130530168313,0.46092612639034747,0.5116292565173773,0.6171047130090309,0.45986648131236096,0.5374058473708894,0.4622444923104091,0.4687460225543356,0.5077246317253096,0.549005779325376,0.48855626750640385,0.5484294087162497,0.4064452262538088,0.4907857241682915,0.41871626428292735,0.588151590598975,0.4979622732611993,0.46321386115650515,0.4295572357588486,0.3963596880161527,0.6247216315875143,0.0,0.3474556349217237,0.42447007095059475,0.4179739845874,0.7130210908494214,0.40410967390441654,0.6754604830153235,0.5387217206926216,0.2661186013626557,0.47150595516243193,0.4510825042094882,0.48139897138124066,0.525164773875154,0.46190088535681645,0.5206350287066487
ACC0259,0.5297676319954825,0.4096008134804469,0.4702422693451891,0.46984335811874245,0.44220332234236925,0.5511959738305714,0.49917467785276504,0.43686169489347304,0.4641263144098308,0.4724079021720369,0.3082901824469674,0.5347679733653073,0.27939458611242807,0.40203808309749683,0.25354506782107256,0.43915909599790687,0.5706037157862073,0.3570532210005326,0.4834526272451468,0.2979031438148156,0.6653724230985952,0.46195628957989404,0.3317066085065262,0.2336139847538941,0.45627762801444044,0.35273955046378247,0.5578658238717787,0.4808898412020879,0.24612257230920395,0.3922528473333233,0.4175654873012322,0.5072094073628537,0.5727893366428864,0.40483469842563596,0.3460061611260327,0.473875941620921,0.48783075938730386,0.4806025783005828,0.4496282661438239,0.47170270070750153,0.6927846462384785,0.365776442433477,0.5474594547678305,0.29422268348369685,0.3806795483791774,0.5316223785603781,0.5298524689929086,0.40750060880951083,0.362953197066385,0.4585949820684066,0.4476728174030788,0.5072607077875969,0.3313217931674467,0.4939338374473294,0.3728082381540225,0.503556260138017,0.39811678124962374,0.4272933390811077,0.4137950929568325,0.4226256279158303,0.44719228774471537,0.4565874214756549,0.3700861875302881,0.5409402196964972,0.2841435111028359,0.4694570795142074,0.4725941714402012,0.5008508657858901,0.4565381192291145,0.46692933997293096,0.5214943474594759,0.3467278021021633,0.4258013625774219,0.506883214234257,0.35737516901157657,0.3972519625053301,0.45948308471743937,0.45482065353316387,0.4865438964096062,0.437837698846383,0.3711088103137857,0.45299788147204156,0.7377623307871212,0.44175208491336426,0.48064867592844707,0.47003447770744333,0.33539663449967677,0.41129627204489294,0.4353849318945341,0.4150995098978618,0.5501734641545887,0.4893429736384198,0.5046446334905257,0.5440471686024672,0.43472225212348725,0.39852841761301594,0.49373857029226836,0.3491814014911656,0.4153681713345029,0.5119180148825884,0.5917131179830213,0.4537441062493803,0.5057658527954128,0.4919681823389271,0.443096481297306,0.4172819228523182,0.502177742942773,0.3789077560611934,0.5075788359877134,0.3728331933634669,0.4318844493141245,0.43832401398966264,0.49719899368275505,0.5111130688911062,0.42003796250805303,0.46155455555074937,0.3143464394492866,0.5464309395744161,0.3474556349217237,0.0,0.3889962485990811,0.36305037161849585,0.6459337361743535,0.4026548799556522,0.5903525066850728,0.47450674450521846,0.2571410934632298,0.4259902120592844,0.4540248145598365,0.5289962720507693,0.4895642681002079,0.43479533606692045,0.4762014265171971
ACC0009,0.5409021301721862,0.42274137973871756,0.5344731347336288,0.3772688405743415,0.5425987258874962,0.6181644886550277,0.5486566692011382,0.4514322500755831,0.4125075114410934,0.39983866757056086,0.28388429669090665,0.43458619869365733,0.3937086133290955,0.43731048683359813,0.3928446517663707,0.5625654987857773,0.658423476431774,0.4830960825888334,0.5373091595056341,0.43594038580082967,0.6049586142799257,0.40625865816209245,0.5041123138035822,0.33227654194560075,0.5106918371131544,0.3533650804847516,0.4703543902884498,0.5108549895889218,0.3351185677959505,0.4686248712809553,0.4937234298378451,0.5714176497424773,0.5569899287355603,0.48303129307034304,0.4587739710055752,0.41200916682693955,0.48195641106904863,0.4909099057822669,0.5422136326196797,0.566386423167851,0.5919172909281057,0.34738962934487566,0.4154114319912576,0.43302448183537845,0.3174554125390489,0.6068747630446627,0.5795467799133973,0.4335178336532681,0.33202395339072344,0.46044346875713604,0.36369700947220324,0.46472902926559634,0.4263604645663866,0.5927022796468038,0.28353277641190344,0.4255648836638283,0.39225786629635495,0.5400345766079371,0.4649226667695962,0.5375026417986127,0.4737195354792269,0.5149362136505513,0.5013025600643068,0.4900726501329207,0.3515953367916471,0.4991342582371379,0.45453337477264383,0.585451317573082,0.4507863613779405,0.5331272213633698,0.4356078073174331,0.39414216520366563,0.5395813455159179,0.425992268728671,0.2627140762934721,0.4022961982395123,0.38300764537130605,0.4967129918995654,0.5409727578186292,0.4278299983075586,0.5037294341262133,0.5062803920767762,0.7592489312828209,0.50524528766373,0.5823310565130347,0.6090241613569672,0.421189652794235,0.37472450807612123,0.4338897030390235,0.5008250267738399,0.635633028673931,0.4731882105190589,0.5039279707656492,0.3866771134785218,0.5645009649309412,0.3205054464371813,0.5582483977380964,0.4061874101196526,0.47234138257878255,0.5438286007149907,0.406084648761273,0.46960533035615604,0.4856536828248852,0.6279649404493655,0.36107852179823136,0.4842408696642864,0.36849299785443496,0.39279377280738575,0.4457455661259286,0.37244829457960954,0.5931658049735402,0.4821372483405765,0.45437047935648,0.6146661412050065,0.5903847917656024,0.5507428361142811,0.4053822635904509,0.5006409061241495,0.42447007095059475,0.3889962485990811,0.0,0.2849481040705214,0.67542538687416,0.4330481592559695,0.4431858363830916,0.48116002644432615,0.43543194804964286,0.4513114376692712,0.43354406992973404,0.5819620374941148,0.40768281640917275,0.5572013063417226,0.4530020243511037
ACC0125,0.5153903124775374,0.36812639291199567,0.46870132470391257,0.4999267370683106,0.5650742318960826,0.6293183660158712,0.488875774300593,0.4838638825149815,0.47309784447521586,0.4308149305654418,0.265548739512903,0.4336623530297885,0.33898227385397195,0.35865806003637457,0.3506574327310576,0.5185757744201809,0.6303733907568442,0.3576057159973643,0.5082112597583378,0.4558957898147807,0.5537944912169378,0.41371927459947583,0.4347952409861011,0.34798871658332164,0.44530168346378907,0.36633713525256617,0.45690798180492215,0.4943739869978836,0.2827364974555639,0.3581415143285546,0.3940843848396675,0.611230474747131,0.5008712988768773,0.4382094947971194,0.4099898305562364,0.41111933084143615,0.40576731748284256,0.4861182456976451,0.46641557099533093,0.4273857054660991,0.5947100240089171,0.3845601026292172,0.43136878479073804,0.4069653525888444,0.2845845323166043,0.5221060756857104,0.6191114666710429,0.42182069418119994,0.3104980313065864,0.3218463505078251,0.40146897078882776,0.4698378726100295,0.3469223367285655,0.4851644083206143,0.2875630061589296,0.40515648684392136,0.38869380856591146,0.5633712567154792,0.46855559328630114,0.4806571565700527,0.40981488630615553,0.5193677982476833,0.5012665456951296,0.5254103924799066,0.25042169246327683,0.4393215663152082,0.5148392328973734,0.5963892433497697,0.47412918663016634,0.5394447047441328,0.4120095289845829,0.38591085723693286,0.41631929268582096,0.4419171819301773,0.2666822728867185,0.36611463794898547,0.3880535207129757,0.48799844404217196,0.44293543490015475,0.47976628322573694,0.38106118861458593,0.5619933718367103,0.7641798425285448,0.4949554549118845,0.5607396077051691,0.6312127859408638,0.4054183876931079,0.30800372753879846,0.40430064449746744,0.4454204260312898,0.6107482855164675,0.5553642070252176,0.449533063579836,0.43263390759063586,0.5569780935794527,0.3398204921795794,0.5730548366379359,0.33330043975840656,0.42207613605646566,0.5296248930028578,0.4879149585701251,0.40648738498003073,0.45303211354265804,0.5893645369211185,0.40851222794861525,0.42504790334447184,0.36987458837983356,0.39374591993076796,0.4288461005310211,0.3162488782143221,0.5808766670882475,0.48824157265722795,0.3923008717848381,0.5579726833012782,0.5239717847805376,0.5142066007057273,0.32446231248064256,0.4719451949730077,0.4179739845874,0.36305037161849585,0.2849481040705214,0.0,0.5992705978282142,0.406154572243405,0.5144985028447608,0.4564696056347575,0.35932084689997584,0.44518914069993615,0.4030183654699747,0.632924002990224,0.4202766621629084,0.48955260637319786,0.41300139740572944
ACC0096,0.6637419576862715,0.6275829443223383,0.511831438069182,0.6663274625274572,0.5938106761902576,0.6951193628817963,0.6487337811386754,0.6139357532279505,0.6880053217940781,0.7161811514370195,0.6425996640110517,0.6693525043669031,0.6467405133432828,0.5370726076368282,0.6699262488253923,0.6704932301467684,0.7302342536707331,0.638665561473398,0.6990773656587028,0.7129821351375195,0.5821315211447853,0.6545509509627064,0.6244026674093744,0.6539441313927412,0.6456738715957913,0.6856047922462649,0.6650679505436291,0.5948308284356724,0.6511859247233437,0.5666492987138358,0.6074283013363079,0.6634413016841367,0.6571342842829484,0.4992657728215327,0.6572693266228886,0.6302800792563238,0.5140703830470229,0.6440502145052411,0.633960869309321,0.587456767521219,0.6513205640232981,0.7118369809897992,0.6567930260057532,0.6949689598584791,0.6481300140256187,0.49559992035329026,0.7178779187278632,0.7117055062412354,0.6611113589737322,0.5315392329581926,0.7148447476515174,0.7724337188761841,0.682025806737235,0.5693853447324179,0.672780144326663,0.6244988763269879,0.6533204521569871,0.7023217531594051,0.7332936859858133,0.6290096024155633,0.5367649985332041,0.6351564713624062,0.6635610443112321,0.650936300084021,0.5435897101664412,0.6460723649343945,0.6403375878495128,0.685721649938827,0.6510383526675932,0.5871293577620673,0.6473695081686515,0.7232378342772718,0.5941038239665625,0.6477403174536963,0.6789286981691218,0.6502344469517594,0.6366961696028971,0.742874847346378,0.5691984594456623,0.6460839499444617,0.5765945860046164,0.6952679807723023,0.6546190403262351,0.5408434298920706,0.6341483066106487,0.7095276672638479,0.7053280270305801,0.6714101949576686,0.6296643063915799,0.6676874768182794,0.7129415696866809,0.6715820211865242,0.389460813902201,0.6594285853660763,0.6565873025919396,0.622065541067495,0.6269326721882045,0.6447883146653457,0.6264405978889339,0.6017274765918258,0.6704906263410891,0.5791566897256767,0.6294718141191186,0.6848952244306061,0.6825895192109996,0.6341630986706135,0.6671782275077748,0.5997517461555969,0.6616382713078468,0.6590595750458748,0.6201774706071348,0.6532131346422797,0.6202498466612612,0.5944938215260193,0.6441244705511315,0.6826409989305626,0.6391561570865365,0.6974090641618543,0.7130210908494214,0.6459337361743535,0.67542538687416,0.5992705978282142,0.0,0.6932922856431689,0.686701729636241,0.5323627553716235,0.700816155270765,0.6428979399598688,0.6263183837099479,0.7255525847297079,0.6588863174902078,0.6474572805598233,0.634576012680568
